Season,recipe,feature,coefficient
2022,both,diff_schedule_strength,0.45245824587960937
2022,both,diff_win_rate,0.015479532620816782
2022,both,diff_margin,0.15135218330340344
2022,both,diff_margin_sd,0.035481998497257965
2022,both,diff_adj_offense,0.27293886174134274
2022,both,diff_adj_defense,0.30342206018663792
2022,both,diff_two_posterior,0.068851736765512955
2022,both,diff_three_posterior,-0.049298791634718828
2022,both,diff_free_posterior,-0.043192361863141147
2022,both,diff_opp_two_posterior,0.15029726360625462
2022,both,diff_opp_three_posterior,0.075147283249661759
2022,both,diff_opp_free_posterior,0.048168068231250714
2022,both,diff_three_share,0.046628484550255166
2022,both,diff_opp_three_share,0.02375258505655407
2022,both,diff_rank_consensus_logit,0.4372299463500145
2022,both,common_venue_margin_gap,-0.014019289990037173
2022,both,common_venue_win_gap,-0.2081035498180781
2022,both,common_venue_offense_gap,0.044812732109421154
2022,both,common_venue_defense_gap,0.11211004588956576
2022,duplicate_control,diff_seed,0.096041937760763266
2022,duplicate_control,diff_strength,0.14786876163025095
2022,duplicate_control,diff_schedule_strength,0.41125898346654599
2022,duplicate_control,diff_win_rate,-0.048041300600028466
2022,duplicate_control,diff_margin,0.0327716665456688
2022,duplicate_control,diff_margin_sd,0.013077374545142769
2022,duplicate_control,diff_adj_offense,0.14793332223470382
2022,duplicate_control,diff_adj_defense,0.22489111889121577
2022,duplicate_control,diff_two_posterior,0.040364053412309468
2022,duplicate_control,diff_three_posterior,-0.049603497961644871
2022,duplicate_control,diff_free_posterior,-0.056736053086286563
2022,duplicate_control,diff_opp_two_posterior,0.16650822182266278
2022,duplicate_control,diff_opp_three_posterior,0.099814432629809227
2022,duplicate_control,diff_opp_free_posterior,0.05307666991106838
2022,duplicate_control,diff_three_share,0.051627013503358535
2022,duplicate_control,diff_opp_three_share,0.021944674199789901
2022,duplicate_control,diff_rank_consensus_logit,0.36144126887966577
2022,duplicate_control,diagnostic_duplicate_0,0.14786876163025095
2022,duplicate_control,diagnostic_duplicate_1,0.14786876163025095
2022,duplicate_control,diagnostic_duplicate_2,0.14786876163025095
2022,duplicate_control,diagnostic_duplicate_3,0.14786876163025103
2023,reference,diff_seed,0.069081200169675339
2023,reference,diff_strength,0.23377974153683154
2023,reference,diff_schedule_strength,0.47875702683539378
2023,reference,diff_win_rate,0.041574749631213111
2023,reference,diff_margin,0.074696643268509125
2023,reference,diff_margin_sd,0.048652453307719279
2023,reference,diff_adj_offense,0.25602123054562415
2023,reference,diff_adj_defense,0.30617401575731912
2023,reference,diff_two_posterior,0.055856954884439425
2023,reference,diff_three_posterior,-0.046314231135265629
2023,reference,diff_free_posterior,-0.014480642855656794
2023,reference,diff_opp_two_posterior,0.15037646016034628
2023,reference,diff_opp_three_posterior,0.059865842030461962
2023,reference,diff_opp_free_posterior,0.073906511520107576
2023,reference,diff_three_share,0.011087403535698703
2023,reference,diff_opp_three_share,-0.0025353985729973474
2023,reference,diff_rank_consensus_logit,0.40403607229313671
2023,score_and_result,diff_seed,0.068740402174397294
2023,score_and_result,diff_strength,0.22597871530872218
2023,score_and_result,diff_schedule_strength,0.48469576483604215
2023,score_and_result,diff_win_rate,0.068958391527619817
2023,score_and_result,diff_margin,0.060930576102309557
2023,score_and_result,diff_margin_sd,0.046870640458169327
2023,score_and_result,diff_adj_offense,0.25923266750231649
2023,score_and_result,diff_adj_defense,0.30653592017900133
2023,score_and_result,diff_two_posterior,0.050586919437576143
2023,score_and_result,diff_three_posterior,-0.044756842705996308
2023,score_and_result,diff_free_posterior,0.00089650926489101351
2023,score_and_result,diff_opp_two_posterior,0.14951980520519143
2023,score_and_result,diff_opp_three_posterior,0.049909695155680854
2023,score_and_result,diff_opp_free_posterior,0.073377730061598478
2023,score_and_result,diff_three_share,0.008538966624202466
2023,score_and_result,diff_opp_three_share,0.0057544640138708445
2023,score_and_result,diff_rank_consensus_logit,0.42412946935357293
2023,score_and_result,common_venue_margin_gap,0.10107370321705407
2023,score_and_result,common_venue_win_gap,-0.18258419025525935
2023,offense_and_defense,diff_seed,0.068123893441274272
2023,offense_and_defense,diff_strength,0.23421082159914605
2023,offense_and_defense,diff_schedule_strength,0.47818258456327045
2023,offense_and_defense,diff_win_rate,0.041950561390622192
2023,offense_and_defense,diff_margin,0.074006959882193968
2023,offense_and_defense,diff_margin_sd,0.048663902949835559
2023,offense_and_defense,diff_adj_offense,0.25997293494376317
2023,offense_and_defense,diff_adj_defense,0.30284126917170212
2023,offense_and_defense,diff_two_posterior,0.058692538375394086
2023,offense_and_defense,diff_three_posterior,-0.044436449770092944
2023,offense_and_defense,diff_free_posterior,-0.015537820236207443
2023,offense_and_defense,diff_opp_two_posterior,0.15109295868532799
2023,offense_and_defense,diff_opp_three_posterior,0.060241771223679859
2023,offense_and_defense,diff_opp_free_posterior,0.074141652615689099
2023,offense_and_defense,diff_three_share,0.010870014356523842
2023,offense_and_defense,diff_opp_three_share,-0.0039402357112001702
2023,offense_and_defense,diff_rank_consensus_logit,0.40594025153127472
2023,offense_and_defense,common_venue_offense_gap,-0.021475368171346626
2023,offense_and_defense,common_venue_defense_gap,0.010818458479553332
2023,both,diff_seed,0.068179461752251008
2023,both,diff_strength,0.22574514036238869
2023,both,diff_schedule_strength,0.48426849906962605
2023,both,diff_win_rate,0.070773122535135097
2023,both,diff_margin,0.061616753198813413
2023,both,diff_margin_sd,0.046787452718056073
2023,both,diff_adj_offense,0.25701791262679735
2023,both,diff_adj_defense,0.30165284824394079
2023,both,diff_two_posterior,0.050022612969299232
2023,both,diff_three_posterior,-0.045909405076486574
2023,both,diff_free_posterior,0.001221028501678363
2023,both,diff_opp_two_posterior,0.14939907301807606
2023,both,diff_opp_three_posterior,0.050065503457362735
2023,both,diff_opp_free_posterior,0.074288270630739534
2023,both,diff_three_share,0.008739104126583741
2023,both,diff_opp_three_share,0.0077804423435683103
2023,both,diff_rank_consensus_logit,0.42304323158193391
2023,both,common_venue_margin_gap,-0.0017856818268391728
2023,both,common_venue_win_gap,-0.19793423949659586
2023,both,common_venue_offense_gap,0.095994061760904997
2023,both,common_venue_defense_gap,0.098556300038782352
2023,duplicate_control,diff_seed,0.084225289426754862
2023,duplicate_control,diff_strength,0.11521144283289296
2023,duplicate_control,diff_schedule_strength,0.45631668834644795
2023,duplicate_control,diff_win_rate,0.01894493662964648
2023,duplicate_control,diff_margin,-0.032972952466198753
2023,duplicate_control,diff_margin_sd,0.033942782076680743
2023,duplicate_control,diff_adj_offense,0.16513821082233637
2023,duplicate_control,diff_adj_defense,0.23480571195665306
2023,duplicate_control,diff_two_posterior,0.042894242774680381
2023,duplicate_control,diff_three_posterior,-0.049169471806538967
2023,duplicate_control,diff_free_posterior,-0.014574774747828948
2023,duplicate_control,diff_opp_two_posterior,0.15973236828368564
2023,duplicate_control,diff_opp_three_posterior,0.068752769618811271
2023,duplicate_control,diff_opp_free_posterior,0.075684781560143868
2023,duplicate_control,diff_three_share,0.013939694107294544
2023,duplicate_control,diff_opp_three_share,-0.0020490655066813281
2023,duplicate_control,diff_rank_consensus_logit,0.36495098154741018
2023,duplicate_control,diagnostic_duplicate_0,0.11521144283289296
2023,duplicate_control,diagnostic_duplicate_1,0.11521144283289296
2023,duplicate_control,diagnostic_duplicate_2,0.11521144283289296
2023,duplicate_control,diagnostic_duplicate_3,0.11521144283289281
2024,reference,diff_seed,-0.016289893179028094
2024,reference,diff_strength,0.22207550834340795
2024,reference,diff_schedule_strength,0.42465938443280427
2024,reference,diff_win_rate,-0.047639890083667855
2024,reference,diff_margin,0.11475906206548338
2024,reference,diff_margin_sd,-0.0082678179898442034
2024,reference,diff_adj_offense,0.2706673517235923
2024,reference,diff_adj_defense,0.28913751078950906
2024,reference,diff_two_posterior,0.048733216810796412
2024,reference,diff_three_posterior,-0.0460741510846326
2024,reference,diff_free_posterior,0.016000953393873408
2024,reference,diff_opp_two_posterior,0.16999496189255991
2024,reference,diff_opp_three_posterior,0.0092053534702066075
2024,reference,diff_opp_free_posterior,0.10850720705257601
2024,reference,diff_three_share,0.015383030288616107
2024,reference,diff_opp_three_share,-0.051875062706512633
2024,reference,diff_rank_consensus_logit,0.37837486606583975
2024,score_and_result,diff_seed,-0.015548280304290675
2024,score_and_result,diff_strength,0.21587867290471058
2024,score_and_result,diff_schedule_strength,0.43130874285881809
2024,score_and_result,diff_win_rate,-0.024154499679626198
2024,score_and_result,diff_margin,0.10089125762157765
2024,score_and_result,diff_margin_sd,-0.0101288838885866
2024,score_and_result,diff_adj_offense,0.27554724733953834
2024,score_and_result,diff_adj_defense,0.28739031672815096
2024,score_and_result,diff_two_posterior,0.046075291383052497
2024,score_and_result,diff_three_posterior,-0.04310479551503691
2024,score_and_result,diff_free_posterior,0.02869250167962429
2024,score_and_result,diff_opp_two_posterior,0.1661468695771818
2024,score_and_result,diff_opp_three_posterior,-0.00089307389625465153
2024,score_and_result,diff_opp_free_posterior,0.10459464159216582
2024,score_and_result,diff_three_share,0.014597447953978073
2024,score_and_result,diff_opp_three_share,-0.045642502577359648
2024,score_and_result,diff_rank_consensus_logit,0.39794963238722086
2024,score_and_result,common_venue_margin_gap,0.088223297136544046
2024,score_and_result,common_venue_win_gap,-0.17388073026471035
2024,offense_and_defense,diff_seed,-0.018867972759896618
2024,offense_and_defense,diff_strength,0.2227358177907289
2024,offense_and_defense,diff_schedule_strength,0.42214387507494577
2024,offense_and_defense,diff_win_rate,-0.045248574892619714
2024,offense_and_defense,diff_margin,0.11198806142064137
2024,offense_and_defense,diff_margin_sd,-0.0074080345441890696
2024,offense_and_defense,diff_adj_offense,0.28370739199509076
2024,offense_and_defense,diff_adj_defense,0.27817178346046001
2024,offense_and_defense,diff_two_posterior,0.056652471930246057
2024,offense_and_defense,diff_three_posterior,-0.040140712099451595
2024,offense_and_defense,diff_free_posterior,0.011623539317243525
2024,offense_and_defense,diff_opp_two_posterior,0.17243132375042391
2024,offense_and_defense,diff_opp_three_posterior,0.011630275471263524
2024,offense_and_defense,diff_opp_free_posterior,0.11001420015515481
2024,offense_and_defense,diff_three_share,0.015906654366579339
2024,offense_and_defense,diff_opp_three_share,-0.053881825372036833
2024,offense_and_defense,diff_rank_consensus_logit,0.38401931342722107
2024,offense_and_defense,common_venue_offense_gap,-0.064473369059279306
2024,offense_and_defense,common_venue_defense_gap,0.048411956044659865
2024,both,diff_seed,-0.017950615712256934
2024,both,diff_strength,0.21653106321474522
2024,both,diff_schedule_strength,0.42821276051318546
2024,both,diff_win_rate,-0.023511907475656426
2024,both,diff_margin,0.10087114481597323
2024,both,diff_margin_sd,-0.0088808966313336669
2024,both,diff_adj_offense,0.28321351095497477
2024,both,diff_adj_defense,0.27202307503572487
2024,both,diff_two_posterior,0.05120792257889429
2024,both,diff_three_posterior,-0.040462652566444261
2024,both,diff_free_posterior,0.025165561768910043
2024,both,diff_opp_two_posterior,0.1677002314574132
2024,both,diff_opp_three_posterior,0.0007047893887353648
2024,both,diff_opp_free_posterior,0.10648388547244872
2024,both,diff_three_share,0.015806724926923567
2024,both,diff_opp_three_share,-0.045093951907991613
2024,both,diff_rank_consensus_logit,0.40000254366617938
2024,both,common_venue_margin_gap,-0.053322722232323795
2024,both,common_venue_win_gap,-0.17938812853491554
2024,both,common_venue_offense_gap,0.074608306698186855
2024,both,common_venue_defense_gap,0.16508640690044726
2024,duplicate_control,diff_seed,-0.0047340559987940423
2024,duplicate_control,diff_strength,0.10797467087422372
2024,duplicate_control,diff_schedule_strength,0.40217885649683099
2024,duplicate_control,diff_win_rate,-0.06760486958700869
2024,duplicate_control,diff_margin,0.012076337824967944
2024,duplicate_control,diff_margin_sd,-0.021379086642159619
2024,duplicate_control,diff_adj_offense,0.18620461570067462
2024,duplicate_control,diff_adj_defense,0.22058738537739636
2024,duplicate_control,diff_two_posterior,0.037232245176933264
2024,duplicate_control,diff_three_posterior,-0.048433898412519008
2024,duplicate_control,diff_free_posterior,0.016226623309954245
2024,duplicate_control,diff_opp_two_posterior,0.17958144055264441
2024,duplicate_control,diff_opp_three_posterior,0.017257892455454896
2024,duplicate_control,diff_opp_free_posterior,0.11036202042617474
2024,duplicate_control,diff_three_share,0.01709820441937087
2024,duplicate_control,diff_opp_three_share,-0.050979983779135644
2024,duplicate_control,diff_rank_consensus_logit,0.34190922268081242
2024,duplicate_control,diagnostic_duplicate_0,0.10797467087422372
2024,duplicate_control,diagnostic_duplicate_1,0.10797467087422372
2024,duplicate_control,diagnostic_duplicate_2,0.10797467087422372
2024,duplicate_control,diagnostic_duplicate_3,0.10797467087422351
2025,reference,diff_seed,-0.014790671452262731
2025,reference,diff_strength,0.22668475319078038
2025,reference,diff_schedule_strength,0.40679377027069663
2025,reference,diff_win_rate,-0.071890304130537735
2025,reference,diff_margin,0.12017222244913504
2025,reference,diff_margin_sd,-0.066590966692208403
2025,reference,diff_adj_offense,0.2972723099530753
2025,reference,diff_adj_defense,0.24945058934436143
2025,reference,diff_two_posterior,0.034361331949245448
2025,reference,diff_three_posterior,-0.063044608733092686
2025,reference,diff_free_posterior,0.033208573911336692
2025,reference,diff_opp_two_posterior,0.12848991956565872
2025,reference,diff_opp_three_posterior,0.0097489917787202205
2025,reference,diff_opp_free_posterior,0.13304723123399972
2025,reference,diff_three_share,0.013763434097581627
2025,reference,diff_opp_three_share,-0.048235439462136404
2025,reference,diff_rank_consensus_logit,0.41690171508925133
2025,score_and_result,diff_seed,-0.014092982567865517
2025,score_and_result,diff_strength,0.21569714464386702
2025,score_and_result,diff_schedule_strength,0.40695000853520596
2025,score_and_result,diff_win_rate,-0.044878919297664473
2025,score_and_result,diff_margin,0.1035755349214272
2025,score_and_result,diff_margin_sd,-0.071994610933121553
2025,score_and_result,diff_adj_offense,0.30072711095219151
2025,score_and_result,diff_adj_defense,0.24298280959338214
2025,score_and_result,diff_two_posterior,0.028361043546192045
2025,score_and_result,diff_three_posterior,-0.06067373953458649
2025,score_and_result,diff_free_posterior,0.04632483050197584
2025,score_and_result,diff_opp_two_posterior,0.12403495948774758
2025,score_and_result,diff_opp_three_posterior,-0.00072860638146331224
2025,score_and_result,diff_opp_free_posterior,0.13023516560421086
2025,score_and_result,diff_three_share,0.014347125582770055
2025,score_and_result,diff_opp_three_share,-0.041330696251022626
2025,score_and_result,diff_rank_consensus_logit,0.43846385782870811
2025,score_and_result,common_venue_margin_gap,0.13718618410688443
2025,score_and_result,common_venue_win_gap,-0.20029244821789749
2025,offense_and_defense,diff_seed,-0.016836937028591147
2025,offense_and_defense,diff_strength,0.22621934625120532
2025,offense_and_defense,diff_schedule_strength,0.40149505367604166
2025,offense_and_defense,diff_win_rate,-0.070638303548636788
2025,offense_and_defense,diff_margin,0.11873588796574713
2025,offense_and_defense,diff_margin_sd,-0.067085748617792471
2025,offense_and_defense,diff_adj_offense,0.30618757868544849
2025,offense_and_defense,diff_adj_defense,0.2369822532274537
2025,offense_and_defense,diff_two_posterior,0.039129007069255275
2025,offense_and_defense,diff_three_posterior,-0.059579176928309614
2025,offense_and_defense,diff_free_posterior,0.02975301715849657
2025,offense_and_defense,diff_opp_two_posterior,0.12854838427483239
2025,offense_and_defense,diff_opp_three_posterior,0.01266425396681427
2025,offense_and_defense,diff_opp_free_posterior,0.13599029634487489
2025,offense_and_defense,diff_three_share,0.014842552990595091
2025,offense_and_defense,diff_opp_three_share,-0.04977396187111903
2025,offense_and_defense,diff_rank_consensus_logit,0.42019937502624255
2025,offense_and_defense,common_venue_offense_gap,-0.039225745844113341
2025,offense_and_defense,common_venue_defense_gap,0.055932998581099673
2025,both,diff_seed,-0.015948129216079493
2025,both,diff_strength,0.21706567417586459
2025,both,diff_schedule_strength,0.40358844010148892
2025,both,diff_win_rate,-0.044536328811645438
2025,both,diff_margin,0.10443129194357567
2025,both,diff_margin_sd,-0.072300214378398744
2025,both,diff_adj_offense,0.30642798309707131
2025,both,diff_adj_defense,0.22952888056472431
2025,both,diff_two_posterior,0.030671867266818472
2025,both,diff_three_posterior,-0.059085257044310016
2025,both,diff_free_posterior,0.043591948296503376
2025,both,diff_opp_two_posterior,0.12405675338205636
2025,both,diff_opp_three_posterior,0.00074677596327507709
2025,both,diff_opp_free_posterior,0.13185558824170526
2025,both,diff_three_share,0.014507971616398002
2025,both,diff_opp_three_share,-0.040684668492235239
2025,both,diff_rank_consensus_logit,0.44119679333247758
2025,both,common_venue_margin_gap,0.01065974534910488
2025,both,common_venue_win_gap,-0.20779805262786971
2025,both,common_venue_offense_gap,0.071527860336377508
2025,both,common_venue_defense_gap,0.14104139057961454
2025,duplicate_control,diff_seed,-0.00459763354091095
2025,duplicate_control,diff_strength,0.10948603692880293
2025,duplicate_control,diff_schedule_strength,0.38308453585465307
2025,duplicate_control,diff_win_rate,-0.09153600043761595
2025,duplicate_control,diff_margin,0.014791596078120193
2025,duplicate_control,diff_margin_sd,-0.079874407323614921
2025,duplicate_control,diff_adj_offense,0.21139487879927304
2025,duplicate_control,diff_adj_defense,0.17920603084884448
2025,duplicate_control,diff_two_posterior,0.024145401865329739
2025,duplicate_control,diff_three_posterior,-0.065404041341046701
2025,duplicate_control,diff_free_posterior,0.033877955526345649
2025,duplicate_control,diff_opp_two_posterior,0.13655331320580483
2025,duplicate_control,diff_opp_three_posterior,0.016862834535976687
2025,duplicate_control,diff_opp_free_posterior,0.13543474307899411
2025,duplicate_control,diff_three_share,0.015960587825541266
2025,duplicate_control,diff_opp_three_share,-0.047824999415987481
2025,duplicate_control,diff_rank_consensus_logit,0.38017218677807152
2025,duplicate_control,diagnostic_duplicate_0,0.10948603692880293
2025,duplicate_control,diagnostic_duplicate_1,0.10948603692880293
2025,duplicate_control,diagnostic_duplicate_2,0.10948603692880293
2025,duplicate_control,diagnostic_duplicate_3,0.1094860369288034
